id,text,timestamp,source,symbols,company_names,url,verified,clean_text,finbert_label
1019261022425755600,Accenture Plc: The stock is testing its highs. $ACN https://t.co/Rso1gYdTSe https://t.co/4d9mBCEseD,2018-07-17 16:42:19+00:00,MScreener,ACN,Accenture plc,http://www.4-traders.com//ACCENTURE-PLC-11521/,False,accenture plc the stock is testing its highs acn  ,1
1019673909329875000,$BLK Why is the Z score on this so low (0.60). ?I dont see anything wrong with that balance sheet.,2018-07-18 20:02:59+00:00,tubbythepug,BLK,BlackRock,,False,blk why is the z score on this so low 060 i dont see anything wrong with that balance sheet,0
1019357517908987900,$MOMO Daily  Sexy time! https://t.co/cvFj4cNRBm,2018-07-17 23:05:45+00:00,MindMakesMatter,MOMO,Momo Inc.,,False,momo daily  sexy time ,0
1017121279005155300,WARNING:  #Reston is being destroyed by organized crime @fairfaxcounty  July 12: $BXP REZONING #PRC RESTON CENTER N… https://t.co/FXI2qWzxe6,2018-07-11 18:59:44+00:00,RestonTV,BXP,Boston Properties,https://twitter.com/i/web/status/1017121279005155328,False,warning  reston is being destroyed by organized crime fairfaxcounty  july 12 bxp rezoning prc reston center n ,0
1019577141221052400,Automatic Data Processing $ADP Coverage Initiated by Analysts at Wolfe Research https://t.co/RWao6OrhdP,2018-07-18 13:38:27+00:00,dailypoliticaln,ADP,Automatic Data Processing,http://www.dailypolitical.com/?p=2209701,False,automatic data processing adp coverage initiated by analysts at wolfe research ,0
1019612290096644100,$tgt massive inverse H&amp;S pattern on weekly with potential upside to 105 area.,2018-07-18 15:58:08+00:00,Socalsurfer3,TGT,Target Corporation,,False,tgt massive inverse hamps pattern on weekly with potential upside to 105 area,1
1018393166909755400,Morgan Stanley Upgrades CarMax $KMX to “Overweight” https://t.co/CFW3CbE0Ka,2018-07-15 07:13:46+00:00,ConsumerFeed,KMX,CarMax,http://zpr.io/6X6pd,False,morgan stanley upgrades carmax kmx to overweight ,1
1019151287638810600,Hasbro $HAS Stock Rating Lowered by BidaskClub https://t.co/Rq2KJIfWWC,2018-07-17 09:26:16+00:00,TranscriptDaily,HAS,Hasbro,http://zpr.io/6X33x,False,hasbro has stock rating lowered by bidaskclub ,2
1019727236524585000,Join us to get premium trading signals! 🤑  Join Us ➡️ https://t.co/c6OTMeB68o  $REC $SNC $MDT $BCY $XZC $TIX… https://t.co/0VaJ3t9C8y,2018-07-18 23:34:53+00:00,RonaldF05176792,COP,ConocoPhillips,http://discord.gg/tXbaTxx,False,join us to get premium trading signals   join us    rec snc mdt bcy xzc tix ,0
1019679775181430800,#Alcierre $IPC avanza 0.61% a 49003 pts. Alzas $ELEKTR $CEMEX $GFNORT Bajas $LAB $CUERVO $PEOLES SIC $CHKP  $ABX… https://t.co/6cRbDxPj2z,2018-07-18 20:26:17+00:00,GBMhomebroker,ABX,Barrick Gold Corporation,https://twitter.com/i/web/status/1019679775181430786,True,alcierre ipc avanza 061 a 49003 pts alzas elektr cemex gfnort bajas lab cuervo peoles sic chkp  abx ,0
1019510678187593700,$TAP $OUT $A $PLOW $OUT $A $LAD $IM $HOT,2018-07-18 09:14:21+00:00,stockbard,TAP,Molson Coors Brewing Company,,False,tap out a plow out a lad im hot,0
1019652045115220000,RT @cryptomocho: real question the must voteD will be i got an offer to support $APD #STIPEND discord https://t.co/Zrc35xWGxM https://t.co…,2018-07-18 18:36:06+00:00,StipendOff,APD,Air Products and Chemicals,https://discord.gg/rHfxUwB,False,rt cryptomocho real question the must voted will be i got an offer to support apd stipend discord  ,0
1019358533396070400,RT @pharris667: IBD Big Cap 20 w/Rank July 17 2018 1. $ABMD $CRM $PANW $TWTR $ALGN $NOW $FB $NFLX $ILMN $MA $V $LULU $ADBE $GOOGL $ISRG $A…,2018-07-17 23:09:47+00:00,johnscharts,ISRG,Intuitive Surgical,,False,rt pharris667 ibd big cap 20 wrank july 17 2018 1 abmd crm panw twtr algn now fb nflx ilmn ma v lulu adbe googl isrg a,0
1017417543986786300,$nuan magnet to 50dma $15.53,2018-07-12 14:36:59+00:00,fatcoin88,NUAN,Nuance Communications,,False,nuan magnet to 50dma 1553,0
1019642295522603000,Recent $PM technical alerts: Non-ADX 1234 Bullish... https://t.co/rf6Mz2LW0A,2018-07-18 17:57:21+00:00,SwingTradeBot,PM,Philip Morris International Inc.,https://swingtradebot.com/equities/PM,False,recent pm technical alerts nonadx 1234 bullish ,0
1017811208739676200,Nli International INC Lifted Its Hologic INC $HOLX Stake by $3.56 Million https://t.co/Q0tmAnUNPh,2018-07-13 16:41:16+00:00,reurope_stock,HOLX,Hologic,https://reurope.com/2018/07/13/nli-international-inc-lifted-its-hologic-inc-holx-stake-by-3-56-million/,False,nli international inc lifted its hologic inc holx stake by 356 million ,0
1019177345096323100,Head to Head Analysis: National Western Life Group $NWLI versus Metlife $MET https://t.co/oRQOo6TkBL,2018-07-17 11:09:49+00:00,dakotafinancial,MET,MetLife,http://dakotafinancialnews.com/?p=323220,False,head to head analysis national western life group nwli versus metlife met ,0
1019547767377727500,RT @OptionsHawk: $BIIB – July 27th (W) $350 Call OI to 3255 from 1261 - Alzheimer's Association International Conference (AAIC) in Chicag…,2018-07-18 11:41:44+00:00,BrianGilbart,BIIB,Biogen Inc.,,False,rt optionshawk biib  july 27th w 350 call oi to 3255 from 1261  alzheimers association international conference aaic in chicag,0
1019198926182928400,Credit Suisse Group Boosts J B Hunt Transport Services $JBHT Price Target to $143.00 https://t.co/0xv2GkHkTt,2018-07-17 12:35:34+00:00,OlympiaReport,JBHT,J.B. Hunt Transport Services,http://theolympiareport.com/?p=929760,False,credit suisse group boosts j b hunt transport services jbht price target to 14300 ,1
1016868512869077000,Apartment Investment and Management $AIV and Great Ajax $AJX Financial Comparison https://t.co/Jwdqo6XhIR,2018-07-11 02:15:20+00:00,OlympiaReport,AIV,Apartment Investment and Management Company,http://theolympiareport.com/?p=916163,False,apartment investment and management aiv and great ajax ajx financial comparison ,0
1019259487893557200,Recent $EA technical alerts: Slingshot Bullish plus 8 more alerts... https://t.co/4Wxw35fZ0s,2018-07-17 16:36:13+00:00,SwingTradeBot,EA,Electronic Arts Inc.,https://swingtradebot.com/equities/EA,False,recent ea technical alerts slingshot bullish plus 8 more alerts ,0
1019328261354995700,RT @terpskws1: Thanks to ⁦@AOTtrades⁩ for teaching the art of charting. Made a few bucks off $HD. May not be 100% correct but helped plan s…,2018-07-17 21:09:30+00:00,traderstewie,HD,The Home Depot,,False,rt terpskws1 thanks to aottrades for teaching the art of charting made a few bucks off hd may not be 100 correct but helped plan s,0
1018368615614165000,Laboratory Corp. of America Holdings $LH Receives Consensus Recommendation of “Buy” from Analysts https://t.co/pVT5wChkkO,2018-07-15 05:36:12+00:00,WeekHerald,LH,Laboratory Corporation of America Holdings,http://weekherald.com/?p=2989547,False,laboratory corp of america holdings lh receives consensus recommendation of buy from analysts ,1
1017935214633463800,Short sale volume (not short interest) for $GGP at 2018-07-13 is 42%. https://t.co/GnEw9mY18q $KIM 50% $SLG 68% $DEI 52% $BX 26%,2018-07-14 00:54:02+00:00,shortvolumes,KIM,Kimco Realty Corporation,http://shortvolumes.com/?t=GGP,False,short sale volume not short interest for ggp at 20180713 is 42  kim 50 slg 68 dei 52 bx 26,0
1019675885023080400,$ES Z18 2816.possible-BREAKOUT,2018-07-18 20:10:50+00:00,3TriggerTrader,ES,Eversource Energy,,False,es z18 2816possiblebreakout,0
1018158400276979700,Zoetis INC $ZTS Shares Rose While Northcoast Asset Management LLC Has Decreased Stake - https://t.co/b3hEKeM53L,2018-07-14 15:40:53+00:00,whatsonthorold2,ZTS,Zoetis Inc.,https://www.whatsonthorold.com/2018/07/14/zoetis-inc-zts-shares-rose-while-northcoast-asset-management-llc-has-decreased-stake/,False,zoetis inc zts shares rose while northcoast asset management llc has decreased stake  ,0
1019523496941162500,Alliance Data Systems Corporation $ADS Analysts See $4.36 EPS - https://t.co/1hZQxwU0FV,2018-07-18 10:05:18+00:00,whatsonthorold2,ADS,Alliance Data Systems Corporation,https://www.whatsonthorold.com/2018/07/18/alliance-data-systems-corporation-ads-analysts-see-4-36-eps-2/,False,alliance data systems corporation ads analysts see 436 eps  ,0
1017837550340378600,RT @AnalyticsGold: Instead of shifting applications and data to the cloud the Hospital upgraded to a hyperconverged appliance-based soluti…,2018-07-13 18:25:57+00:00,Computing_News,NTNX,Nutanix,,False,rt analyticsgold instead of shifting applications and data to the cloud the hospital upgraded to a hyperconverged appliancebased soluti,0
1019607297914531800,Could Arconic Inc $ARNC Go Down After Its Newest Short Interest Report? - https://t.co/w1qozD9j9z,2018-07-18 15:38:17+00:00,whatsonthorold2,ARNC,Arconic Inc.,https://www.whatsonthorold.com/2018/07/18/could-arconic-inc-nysearnc-go-down-after-its-newest-short-interest-report/,False,could arconic inc arnc go down after its newest short interest report  ,2
1019600407243288600,$HTZ begging for $14.30s,2018-07-18 15:10:55+00:00,MasterTraderAle,HTZ,Hertz Global Holdings,,False,htz begging for 1430s,0
1016118633003737100,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,2018-07-09 00:35:35+00:00,the_stockwiz,JEC,Jacobs Engineering Group Inc.,,False,rt forever_t_2000 theres goes sode breaking things again  at least theyre getting paid to fix it  acm aegn agx bflbf bld dy em,0
1019451617639354400,Discovery Inc Series C $DISCK Downgraded by ValuEngine to Sell https://t.co/claV9RI7Tn,2018-07-18 05:19:40+00:00,dakotafinancial,DISCK,Discovery,http://dakotafinancialnews.com/?p=324786,False,discovery inc series c disck downgraded by valuengine to sell ,2
1019603032164700200,2500 $GLUU Jan19 6.0 Calls $1.05,2018-07-18 15:21:20+00:00,NickPoulopoulos,GLUU,Glu Mobile Inc.,,False,2500 gluu jan19 60 calls 105,0
1019093964090167300,Q2 2018 Earnings Estimate for Regency Centers Corp Issued By SunTrust Banks $REG https://t.co/koyAUtOGBw,2018-07-17 05:38:29+00:00,dakotafinancial,REG,Regency Centers Corporation,http://dakotafinancialnews.com/?p=322377,False,q2 2018 earnings estimate for regency centers corp issued by suntrust banks reg ,0
1019169510425858000,Sentiment Report: Republic Services Inc $RSG - https://t.co/Bh5bbwiawi,2018-07-17 10:38:41+00:00,bibeypost_stock,RSG,Republic Services,https://www.bibeypost.com/sentiment-report-republic-services-inc-nysersg/,False,sentiment report republic services inc rsg  ,0
1019545677779603500,Get access to 15+ premium paid groups for a fraction of the price! 😊  Join Us ➡️ https://t.co/o2Tun18cdZ  $NCASH… https://t.co/jlpOTKZPg7,2018-07-18 11:33:26+00:00,oliverpaige625,KR,The Kroger Co.,http://discord.gg/tXbaTxx,False,get access to 15 premium paid groups for a fraction of the price   join us    ncash ,0
1018874041829032000,Initiations:  $KZR $INST $CLSD $AVRO $APTX $EPRT $AZUL $CLLS $IIIV $AIZ $CSTM $FOXF $KDP $ADMS $ARNC $EIDX,2018-07-16 15:04:35+00:00,TopStockAlerts1,AIZ,Assurant,,False,initiations  kzr inst clsd avro aptx eprt azul clls iiiv aiz cstm foxf kdp adms arnc eidx,0
1018396686618648600,Paul J. Clancy Sells 5241 Shares of Alexion Pharmaceuticals Inc. $ALXN Stock https://t.co/cBdXWVX0jn,2018-07-15 07:27:45+00:00,ZolmaxNews,ALXN,Alexion Pharmaceuticals,http://zolmax.com/?p=2382156,False,paul j clancy sells 5241 shares of alexion pharmaceuticals inc alxn stock ,0
1018924912671707100,RT @HCPG: Computer Software Enterprise was our sector highlight last week $CRM $BZUN  Keep the sector on your radar https://t.co/D7TK0JauKb,2018-07-16 18:26:44+00:00,sep_sal,BZUN,Baozun Inc.,https://highchartpatterns.com/sector-spotlight/,False,rt hcpg computer software enterprise was our sector highlight last week crm bzun  keep the sector on your radar ,0
1019207255261139000,Waters $WAT Stock Rating Lowered by Zacks Investment Research https://t.co/kdYYvAUq1P,2018-07-17 13:08:40+00:00,MareaInformativ,WAT,Waters Corporation,http://www.mareainformativa.com/?p=463239,False,waters wat stock rating lowered by zacks investment research ,2
1019652662206197800,BJ's Restaurants stock dines to yearly high ahead of Q2 results https://t.co/nvkGEamNSN #BJRestaurants $BJRI #stock… https://t.co/srQfNUULNA,2018-07-18 18:38:33+00:00,AlphSt_Live,DRI,Darden Restaurants,https://news.alphastreet.com/bjs-restaurants-stock-hits-new-52-week-high/,False,bjs restaurants stock dines to yearly high ahead of q2 results  bjrestaurants bjri stock ,0
